,CASE_ID,UNIQUE_CORRELATION_ID,CHARGE_ID,CASE_CREATED_DATE,CHARGE_DEGREE,CHARGE_LEVEL,CORRELATION_ID,DEF_PROSEC_PRETRIAL_DIVER_AGREE_DATE,DEF_STATUTE_CHAPTER_CODE,DEF_STATUTE_CHAPTER_GROUPING,DEF_STATUTE_SECTION,DEF_STATUTE_SUBSECTION,DEFENDANT_AGE,DEFENDANT_RACE_TYPE_DESC,DEFENDANT_SEX_TYPE_DESC,DEFENDANT_ETHNICITY_TYPE_DESC,DEFENDANT_ID,DRUG_TYPE_DESC,FINAL_ACTION_PROSECUTOR,FINAL_ACTION_DESC,FINAL_DECISION,OFFENSE_CODE,OFFENSE_FCIC_TYPE_DESC,OWNER_ORI,STATUTE,VICTIM_AGE,VICTIM_RACE_TYPE_DESC,VICTIM_SEX_TYPE_DESC,VICTIM_ETHNICITY_TYPE_DESC,VICTIM_ID,VICTIM_RELATIONSHIP_TO_OFFENDER_CODE,UCN_COUNTY_CODE,AGENCY_NAME,COUNTY_DESCRIPTION,STATE
275,4716140,288ad583-50cf-4659-ae1b-a09e412d96a7,18128108,2022-07-11 23:24:41.8430000,Second Degree,Felony,288ad583-50cf-4659-ae1b-a09e412d96a7,,,,,,,Black,Male,Not Hispanic or Latino,18658084,,N,Filed Pending Court,2021-10-04 00:00:00.0000000,5299.0,Weapon Offense,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
276,4716512,ad98e6a2-48da-4b99-a7da-0e1820d0dddb,18128683,2022-07-11 23:45:58.5140000,First Degree,Misdemeanor,ad98e6a2-48da-4b99-a7da-0e1820d0dddb,,,,,,,Black,Female,Not Hispanic or Latino,18658829,,N,Filed Pending Court,2022-05-18 00:00:00.0000000,5311.0,Disorderly Conduct,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
277,4704634,24b2b7d8-8827-457d-81d9-6d992658a996,18081907,2022-07-11 12:01:10.5190000,Unknown,Unknown,24b2b7d8-8827-457d-81d9-6d992658a996,,,,,,,Black,Male,Unknown,18608841,,N,Filed Pending Court,2022-05-09 00:00:00.0000000,5311.0,Disorderly Conduct,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,37,Justice Administrastive Commission,Leon,Florida
278,4704634,24b2b7d8-8827-457d-81d9-6d992658a996,18081907,2022-07-11 12:01:10.5190000,Unknown,Unknown,24b2b7d8-8827-457d-81d9-6d992658a996,,,,,,,Black,Male,Unknown,18608841,,N,Filed Pending Court,2022-05-09 00:00:00.0000000,5311.0,Disorderly Conduct,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,37,Leon County State Attorney's Office,Leon,Florida
279,4716696,ef452125-d113-4e52-b2bb-8d7f1338a96c,18128949,2022-07-11 23:56:49.0410000,Second Degree,Misdemeanor,ef452125-d113-4e52-b2bb-8d7f1338a96c,,,,,,,Black,Male,Unknown,18659197,,N,Filed Pending Court,2022-05-24 00:00:00.0000000,5314.0,Loitering,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
280,4716268,f9df4709-c390-4fb9-81fb-0580f5b7fb86,18128324,2022-07-11 23:31:56.1520000,Third Degree,Felony,f9df4709-c390-4fb9-81fb-0580f5b7fb86,,,,,,,White,Female,Not Hispanic or Latino,18658341,,L,Dropped or Abandoned,2022-06-28 00:00:00.0000000,6205.0,Conservation-Environment,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
281,4716427,b56f0af3-0f59-48a5-8531-0a5d756c4c0f,18128565,2022-07-11 23:41:01.9790000,Second Degree,Misdemeanor,b56f0af3-0f59-48a5-8531-0a5d756c4c0f,,,,,,,White,Male,Unknown,18658659,,N,Filed Pending Court,2022-06-01 00:00:00.0000000,6205.0,Conservation-Environment,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
282,4716233,397b8d79-77bc-4941-a555-87d693acb5aa,18128276,2022-07-11 23:29:57.5990000,Third Degree,Felony,397b8d79-77bc-4941-a555-87d693acb5aa,,,,,,,White,Male,Not Hispanic or Latino,18658271,,L,Dropped or Abandoned,2022-06-22 00:00:00.0000000,6205.0,Conservation-Environment,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
283,4715821,b8dbf678-0abb-45dc-9917-7305773cf892,18127481,2022-07-11 23:06:06.9810000,Second Degree,Misdemeanor,b8dbf678-0abb-45dc-9917-7305773cf892,,,,,,,Unknown,Male,Unknown,18657447,,N,Filed Pending Court,2022-05-24 00:00:00.0000000,6299.0,Conservation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
284,4716090,a677cb12-1573-4831-8b6e-9e1acaa8d6ca,18128015,2022-07-11 23:21:39.0390000,Second Degree,Misdemeanor,a677cb12-1573-4831-8b6e-9e1acaa8d6ca,,,,,,,White,Male,Unknown,18657985,,N,Filed Pending Court,2022-06-15 00:00:00.0000000,6299.0,Conservation,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
285,4716066,d5520876-096f-4a56-95a0-db5a1f2317a0,18127965,2022-07-11 23:20:15.2030000,First Degree,Misdemeanor,d5520876-096f-4a56-95a0-db5a1f2317a0,,,,,,,White,Female,Not Hispanic or Latino,18657937,,N,Filed Pending Court,2021-10-29 00:00:00.0000000,7399.0,Public Order Crimes,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
286,4707224,6dbbdbfe-27bb-46bb-8f2e-2c830cbd9e6f,18086142,2022-07-11 13:02:38.4170000,Unknown,Unknown,6dbbdbfe-27bb-46bb-8f2e-2c830cbd9e6f,,,,,,,White,Male,Unknown,18614494,,O,Nolle Prossed,2022-06-29 00:00:00.0000000,7399.0,Public Order Crimes,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,42,Marion County State Attorney's Office,Marion,Florida
287,4716108,a581c01c-8cf5-4916-88e0-5e5aeb868ec6,18128038,2022-07-11 23:22:49.1720000,Third Degree,Felony,a581c01c-8cf5-4916-88e0-5e5aeb868ec6,,,,,,,Black,Male,Hispanic or Latino,18658021,,N,Filed Pending Court,2020-05-28 00:00:00.0000000,7399.0,Public Order Crimes,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
288,4715806,dd4e1348-e46a-48b5-aa68-e27e212d6aad,18127463,2022-07-11 23:05:13.9000000,First Degree,Misdemeanor,dd4e1348-e46a-48b5-aa68-e27e212d6aad,,,,,,,White,Male,Not Hispanic or Latino,18657417,,N,Filed Pending Court,2022-01-24 00:00:00.0000000,7399.0,Public Order Crimes,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
289,4706948,a921d58e-60df-4341-802f-be3e08e8c31a,18085906,2022-07-11 12:46:50.1540000,Unknown,Unknown,a921d58e-60df-4341-802f-be3e08e8c31a,,,,,,,Black,Male,Unknown,18614207,,N,Filed Pending Court,2022-06-28 00:00:00.0000000,5707.0,Trespassing,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,42,Marion County State Attorney's Office,Marion,Florida
290,4716467,be47d656-98d7-44aa-86d9-94d954f0d580,18128615,2022-07-11 23:43:21.2670000,First Degree,Misdemeanor,be47d656-98d7-44aa-86d9-94d954f0d580,,,,,,,Black,Male,Unknown,18658739,,N,Filed Pending Court,2022-06-15 00:00:00.0000000,5707.0,Trespassing,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
291,4706957,0d906238-db87-4af6-a6bf-2ec4df0bdc64,18085915,2022-07-11 12:47:00.1990000,Unknown,Unknown,0d906238-db87-4af6-a6bf-2ec4df0bdc64,,,,,,,White,Male,Unknown,18614216,,O,Nolle Prossed,2022-06-27 00:00:00.0000000,9053.0,Sexual Predator Violation,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,42,Marion County State Attorney's Office,Marion,Florida
292,4715727,8c223a23-a5d9-4b65-8940-28c2c96f65fb,18127365,2022-07-11 23:00:34.5620000,Second Degree,Misdemeanor,8c223a23-a5d9-4b65-8940-28c2c96f65fb,,,,,,,Black,Male,Not Hispanic or Latino,18657259,,Z,No Action,2021-10-19 00:00:00.0000000,5316.0,Disorderly Intoxication,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
293,4707102,bc25f30d-97c7-451b-a729-335aebb2288c,18086035,2022-07-11 12:50:17.1380000,Unknown,Unknown,bc25f30d-97c7-451b-a729-335aebb2288c,,,,,,,White,Male,Unknown,18614363,,N,Filed Pending Court,2022-06-29 00:00:00.0000000,5401.0,Hit And Run,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,42,Marion County State Attorney's Office,Marion,Florida
294,4716395,5b9f643f-b320-4b43-8ed7-b9314209dcb6,18128517,2022-07-11 23:39:09.8590000,Second Degree,Misdemeanor,5b9f643f-b320-4b43-8ed7-b9314209dcb6,,,,,,,White,Female,Unknown,18658595,,N,Filed Pending Court,2021-11-10 00:00:00.0000000,5401.0,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
295,4704631,5cd48d02-ad4b-4965-91c5-a37f3bb07899,18081905,2022-07-11 12:01:06.7470000,Unknown,Unknown,5cd48d02-ad4b-4965-91c5-a37f3bb07899,,,,,,,Black,Female,Not Hispanic or Latino,18608838,,P,Pre-Trial Diversion,2022-07-11 00:00:00.0000000,5401.0,Hit And Run,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,37,Justice Administrastive Commission,Leon,Florida
296,4704631,5cd48d02-ad4b-4965-91c5-a37f3bb07899,18081905,2022-07-11 12:01:06.7470000,Unknown,Unknown,5cd48d02-ad4b-4965-91c5-a37f3bb07899,,,,,,,Black,Female,Not Hispanic or Latino,18608838,,P,Pre-Trial Diversion,2022-07-11 00:00:00.0000000,5401.0,Hit And Run,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,37,Leon County State Attorney's Office,Leon,Florida
297,4716719,af9528b7-c3b1-43a1-8ac8-326e038fcc22,18128983,2022-07-11 23:58:09.2570000,Second Degree,Misdemeanor,af9528b7-c3b1-43a1-8ac8-326e038fcc22,,,,,,,Black,Male,Not Hispanic or Latino,18659243,,N,Filed Pending Court,2022-05-16 00:00:00.0000000,5401.0,Hit And Run,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
298,4716423,75abf765-0c5b-47c8-8d14-0b568d9345b9,18128559,2022-07-11 23:40:48.0100000,Second Degree,Felony,75abf765-0c5b-47c8-8d14-0b568d9345b9,,,,,,,White,Male,Not Hispanic or Latino,18658651,,N,Filed Pending Court,2022-02-01 00:00:00.0000000,2299.0,Burglary,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
299,4706971,f7fb66fb-96b7-47d3-a294-4efac0ca274b,18085925,2022-07-11 12:47:15.3560000,Unknown,Unknown,f7fb66fb-96b7-47d3-a294-4efac0ca274b,,,,,,,White,Male,Unknown,18614230,,N,Filed Pending Court,2022-06-30 00:00:00.0000000,2299.0,Burglary,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,35,Lake County State Attorney's Office,Lake,Florida
300,4706883,bb3cd224-3716-4797-917a-d1320dc2c1eb,18085832,2022-07-11 12:45:37.4170000,Unknown,Unknown,bb3cd224-3716-4797-917a-d1320dc2c1eb,,,,,,,White,Male,Unknown,18614143,,N,Filed Pending Court,2022-06-28 00:00:00.0000000,2299.0,Burglary,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,42,Marion County State Attorney's Office,Marion,Florida
301,4715796,a9c26eae-efd9-45e5-82d4-65f00a151216,18127446,2022-07-11 23:04:35.1170000,Third Degree,Felony,a9c26eae-efd9-45e5-82d4-65f00a151216,,,,,,,White,Male,Not Hispanic or Latino,18657397,,N,Filed Pending Court,2022-06-21 00:00:00.0000000,2299.0,Burglary,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
302,4716481,ca8adc66-cc09-44a0-a81f-131042607864,18128634,2022-07-11 23:44:10.0630000,Third Degree,Felony,ca8adc66-cc09-44a0-a81f-131042607864,,,,,,,Black,Male,Unknown,18658767,,N,Filed Pending Court,2022-02-28 00:00:00.0000000,2299.0,Burglary,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
303,4716382,18ed1d8e-0124-492d-8dc9-e07539d13b48,18128500,2022-07-11 23:38:24.5830000,Third Degree,Felony,18ed1d8e-0124-492d-8dc9-e07539d13b48,,,,,,,Black,Male,Unknown,18658569,,L,Dropped or Abandoned,2022-06-15 00:00:00.0000000,2299.0,Burglary,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
304,4716289,31021419-46b4-4501-932e-de7612072905,18128359,2022-07-11 23:33:09.7430000,Second Degree,Felony,31021419-46b4-4501-932e-de7612072905,,,,,,,Black,Male,Unknown,18658383,,C,Consolidated,2021-01-06 00:00:00.0000000,2299.0,Burglary,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
305,4716670,301f1560-f391-4746-81bf-5ca17134a115,18128902,2022-07-11 23:55:12.5640000,Second Degree,Felony,301f1560-f391-4746-81bf-5ca17134a115,,,,,,,White,Male,Unknown,18659145,,N,Filed Pending Court,2021-10-13 00:00:00.0000000,2299.0,Burglary,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
306,4706743,324ecd38-0ff7-4963-87b6-499c7241c53b,18085698,2022-07-11 12:42:55.7100000,Unknown,Unknown,324ecd38-0ff7-4963-87b6-499c7241c53b,,,,,,,White,Male,Unknown,18613998,,N,Filed Pending Court,2022-06-27 00:00:00.0000000,2299.0,Burglary,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,9,Citrus County State Attorney's Office,Citrus,Florida
307,4701845,3f0928d9-6f16-40e3-8134-c8d4cb772fb8,18075013,2022-07-11 09:43:04.9370000,Unknown,Unknown,3f0928d9-6f16-40e3-8134-c8d4cb772fb8,,,,,,,White,Male,Unknown,18600800,,N,Filed Pending Court,2022-07-11 00:00:00.0000000,2299.0,Burglary,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,33,Jefferson County State Attorney's Office,Jefferson,Florida
308,4702563,fea57335-23d9-4ea4-8fe5-de4f76c72324,18076674,2022-07-11 10:21:05.2870000,Unknown,Unknown,fea57335-23d9-4ea4-8fe5-de4f76c72324,,,,,,,Black,Male,Unknown,18602656,,N,Filed Pending Court,2022-07-11 00:00:00.0000000,2299.0,Burglary,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,33,Jefferson County State Attorney's Office,Jefferson,Florida
309,4702586,487b91ce-e6d2-4cb4-8f91-83d8d6133902,18077094,2022-07-11 10:41:03.6830000,Unknown,Unknown,487b91ce-e6d2-4cb4-8f91-83d8d6133902,,,,,,,Black,Male,Unknown,18602964,,N,Filed Pending Court,2022-07-11 00:00:00.0000000,2299.0,Burglary,FL037035A,Not Available,,Unknown,Unknown,Unknown,,,33,Jefferson County State Attorney's Office,Jefferson,Florida
310,4707182,58ee87eb-3f62-4e20-a586-5a03fa00af4f,18086116,2022-07-11 13:01:45.3680000,Unknown,Unknown,58ee87eb-3f62-4e20-a586-5a03fa00af4f,,,,,,,White,Male,Unknown,18614452,,N,Filed Pending Court,2022-06-29 00:00:00.0000000,2299.0,Burglary,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,9,Citrus County State Attorney's Office,Citrus,Florida
311,4706760,15bb449a-3792-4169-b51c-f7187ed326ee,18085709,2022-07-11 12:43:13.7220000,Unknown,Unknown,15bb449a-3792-4169-b51c-f7187ed326ee,,,,,,,White,Female,Unknown,18614015,,N,Filed Pending Court,2022-06-29 00:00:00.0000000,2299.0,Burglary,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,27,Hernando County State Attorney's Office,Hernando,Florida
312,4706980,d35897f8-54f7-4509-bfad-74848d9b7c20,18085934,2022-07-11 12:47:26.1020000,Unknown,Unknown,d35897f8-54f7-4509-bfad-74848d9b7c20,,,,,,,White,Female,Unknown,18614239,,N,Filed Pending Court,2022-06-27 00:00:00.0000000,2602.0,Fraud-Swindle,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,42,Marion County State Attorney's Office,Marion,Florida
313,4716035,f7e993c5-caab-471a-97b1-46c8d1a9bfac,18127925,2022-07-11 23:18:33.7540000,Third Degree,Felony,f7e993c5-caab-471a-97b1-46c8d1a9bfac,,,,,,,Black,Female,Unknown,18657875,,Z,No Action,2021-11-16 00:00:00.0000000,2602.0,Fraud-Swindle,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
314,4715970,edb33db9-ad76-4dcb-90c8-dcf4507a27c3,18127739,2022-07-11 23:14:48.1980000,Second Degree,Felony,edb33db9-ad76-4dcb-90c8-dcf4507a27c3,,,,,,,White,Female,Unknown,18657745,,L,Dropped or Abandoned,2022-06-08 00:00:00.0000000,3512.0,Heroin-Possess,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
315,4716401,5d98fe5e-b58c-4b8e-b937-cf4547354e3e,18128523,2022-07-11 23:39:30.7830000,Second Degree,Felony,5d98fe5e-b58c-4b8e-b937-cf4547354e3e,,,,,,,Black,Male,Not Hispanic or Latino,18658607,,N,Filed Pending Court,2021-07-30 00:00:00.0000000,3535.0,Cocaine-Distribute,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
316,4708742,ad097bea-21d7-4ea6-b3eb-839b8b108fb8,18093407,2022-07-11 13:55:42.4630000,Third Degree,Felony,ad097bea-21d7-4ea6-b3eb-839b8b108fb8,,812.0,"Theft, Robbery, and Related Crimes",14.0,2c,,White,Male,Unknown,18620343,,N,Filed Pending Court,2022-07-06 00:00:00.0000000,,"Theft, Robbery, and Related Crimes",FL064015A,812.014.2c,,Unknown,Unknown,Unknown,,,64,Volusia County State Attorney's Office,Volusia,Florida
317,4715906,2cc7ab7a-0417-4695-8794-b196209dbe31,18127596,2022-07-11 23:11:04.4070000,Third Degree,Felony,2cc7ab7a-0417-4695-8794-b196209dbe31,,,,,,,Black,Male,Not Hispanic or Latino,18657617,,N,Filed Pending Court,2022-03-08 00:00:00.0000000,1010.0,Kidnap-False Imprisonment,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
318,4715712,475ff76e-4b46-4d8b-bc36-df5ac0028794,18127346,2022-07-11 22:59:42.5800000,Third Degree,Felony,475ff76e-4b46-4d8b-bc36-df5ac0028794,,,,,,,Black,Male,Hispanic or Latino,18657229,,L,Dropped or Abandoned,2022-06-10 00:00:00.0000000,1010.0,Kidnap-False Imprisonment,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
319,4716164,6999ed2a-3452-49d2-bee8-dd6a1051c231,18128173,2022-07-11 23:26:02.6590000,Second Degree,Felony,6999ed2a-3452-49d2-bee8-dd6a1051c231,,,,,,,Black,Male,Unknown,18658133,,N,Filed Pending Court,2022-01-10 00:00:00.0000000,1199.0,Sex Assault,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
320,4706824,2a1c2832-e9a9-4e88-9eb0-235a7ccc340d,18085759,2022-07-11 12:44:25.5410000,Unknown,Unknown,2a1c2832-e9a9-4e88-9eb0-235a7ccc340d,,,,,,,Black,Male,Unknown,18614079,,N,Filed Pending Court,2022-06-30 00:00:00.0000000,1199.0,Sex Assault,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,60,Sumter County State Attorney's Office,Sumter,Florida
321,4716267,48f0c96c-74d6-4b64-b45a-f96ac3f6c0fe,18128323,2022-07-11 23:31:52.6780000,First Degree,Felony,48f0c96c-74d6-4b64-b45a-f96ac3f6c0fe,,,,,,,White,Male,Hispanic or Latino,18658339,,L,Dropped or Abandoned,2022-06-29 00:00:00.0000000,1199.0,Sex Assault,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
322,4709626,6ef9f837-becc-4605-a391-c2755333cf6e,18099069,2022-07-11 15:24:53.5760000,First Degree,Misdemeanor,6ef9f837-becc-4605-a391-c2755333cf6e,,810.0,Burglary and Trespass,9.0,2a,,White,Male,Unknown,18623831,,N,Filed Pending Court,2022-07-05 00:00:00.0000000,,Burglary and Trespass,FL064015A,810.09.2a,,Unknown,Unknown,Unknown,,,64,Volusia County State Attorney's Office,Volusia,Florida
323,4709626,6ef9f837-becc-4605-a391-c2755333cf6e,18099071,2022-07-11 15:24:53.5760000,First Degree,Misdemeanor,6ef9f837-becc-4605-a391-c2755333cf6e,,806.0,Arson and Criminal Mischief,13.0,1b2,,White,Male,Unknown,18623831,,N,Filed Pending Court,2022-07-05 00:00:00.0000000,,Arson and Criminal Mischief,FL064015A,806.13.1b2,,Unknown,Unknown,Unknown,,,64,Volusia County State Attorney's Office,Volusia,Florida
324,4708799,e52f32f3-960f-43db-81cc-2630f9f63afb,18093505,2022-07-11 14:16:52.9350000,Not Applicable,Misdemeanor,e52f32f3-960f-43db-81cc-2630f9f63afb,,741.0,Marriage; Domestic Violence,29.0,6,,White,Male,Unknown,18620467,,L,Dropped or Abandoned,2022-07-11 00:00:00.0000000,,Marriage; Domestic Violence,FL064015A,741.29.6,,Unknown,Unknown,Unknown,,,64,Volusia County State Attorney's Office,Volusia,Florida
325,4708792,3fe109a7-635a-42d9-b24c-ae4622e91e82,18093478,2022-07-11 14:01:30.5160000,First Degree,Misdemeanor,3fe109a7-635a-42d9-b24c-ae4622e91e82,,893.0,Drug Abuse Prevention and Control,147.0,1,,White,Male,Unknown,18620444,,N,Filed Pending Court,2022-07-11 00:00:00.0000000,,Drug Abuse Prevention and Control,FL064015A,893.147.1,,Unknown,Unknown,Unknown,,,64,Volusia County State Attorney's Office,Volusia,Florida
326,4716174,0cc4fb5b-5bbe-4501-836e-0b406a6e8cce,18128190,2022-07-11 23:26:37.5830000,First Degree punishable by life,Felony,0cc4fb5b-5bbe-4501-836e-0b406a6e8cce,,,,,,,Black,Male,Unknown,18658153,,Z,No Action,2020-08-26 00:00:00.0000000,999.0,HOMICIDE,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
327,4715977,c80adba7-c1e9-4d76-8533-e434de3efef5,18127749,2022-07-11 23:15:12.4660000,Third Degree,Felony,c80adba7-c1e9-4d76-8533-e434de3efef5,,,,,,,White,Female,Hispanic or Latino,18657759,,L,Dropped or Abandoned,2022-06-01 00:00:00.0000000,1315.0,Aggravated Assault - Weapon,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
328,4715997,9707a4b6-f5dd-447d-a386-e72e25f0b84a,18127774,2022-07-11 23:16:19.6100000,Second Degree,Felony,9707a4b6-f5dd-447d-a386-e72e25f0b84a,,,,,,,White,Male,Not Hispanic or Latino,18657799,,N,Filed Pending Court,2022-03-21 00:00:00.0000000,1315.0,Aggravated Assault - Weapon,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
329,4716015,360ad56c-1072-4f3f-8365-fcafbb31b4c0,18127897,2022-07-11 23:17:24.6040000,Third Degree,Felony,360ad56c-1072-4f3f-8365-fcafbb31b4c0,,,,,,,Black,Male,Unknown,18657835,,N,Filed Pending Court,2021-11-12 00:00:00.0000000,1315.0,Aggravated Assault - Weapon,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
330,4706907,2d72d479-3bbe-46b8-9f60-085c12e559c9,18085856,2022-07-11 12:46:00.2410000,Unknown,Unknown,2d72d479-3bbe-46b8-9f60-085c12e559c9,,,,,,,White,Female,Unknown,18614166,,N,Filed Pending Court,2022-06-28 00:00:00.0000000,1315.0,Aggravated Assault - Weapon,FL042105A,Not Available,,Unknown,Unknown,Unknown,,,9,Citrus County State Attorney's Office,Citrus,Florida
331,4716447,bce97689-22da-411c-bed8-618e64fd54c1,18128585,2022-07-11 23:42:11.5610000,Third Degree,Felony,bce97689-22da-411c-bed8-618e64fd54c1,,,,,,,Black,Male,Not Hispanic or Latino,18658699,,L,Dropped or Abandoned,2022-06-09 00:00:00.0000000,1315.0,Aggravated Assault - Weapon,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
332,4716270,61650d00-d933-4842-b4c8-58307572c921,18128331,2022-07-11 23:32:03.3310000,Third Degree,Felony,61650d00-d933-4842-b4c8-58307572c921,,,,,,,White,Male,Not Hispanic or Latino,18658345,,N,Filed Pending Court,2021-09-15 00:00:00.0000000,1315.0,Aggravated Assault - Weapon,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
333,4716140,288ad583-50cf-4659-ae1b-a09e412d96a7,18128106,2022-07-11 23:24:41.8430000,Third Degree,Felony,288ad583-50cf-4659-ae1b-a09e412d96a7,,,,,,,Black,Male,Not Hispanic or Latino,18658084,,Z,No Action,2021-10-04 00:00:00.0000000,1399.0,Assault,FL029015A,Not Available,,Unknown,Unknown,Unknown,,,29,Hillsborough County State Attorney's Office,Hillsborough,Florida
